date_time;resolve;uid;title;url;text;views;answers;author;upvotes;type;tags;;;;;
29/10/2013 09:23;solution;13.1;Re: Turning off email authentication;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Turning-off-email-authentication/td-p/25635;"Hello bradyzk, 
 
You do not need email authentication for 
 

In Person Signing: Read more HERE
Powerforms: Read more HERE
Custom API Integration - would need to contact your account manager. 

If you found my response helpful, please click the   underneath my profile. 
If solved, please use the   button to help other members with the same question. 
 
 
 
Thank you for visiting the community, 
MarcAdmin
 

 
Learn How to Use the Community! 
Register HERE to Join the Conversation!
Also, view our How-To Guides, Videos, and other Resources, on our Support Portal.
DocuSign it!  Full Service Guide";862;N/A;DocuMarc;0;answer;N/A;;;;;
29/10/2013 07:57;false;14;LaserPro and DocuSign;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/LaserPro-and-DocuSign/td-p/25645;Hello, Our credit union is working on implementing DocuSign in our Retail Loan Department.  This department is in a citrix based environment and they use LaserPro as their loan system.  We are trying to figure out how they can get loan files from LaserPro straight to DocuSign without first saving the document to their computer.  We learned of the DocuSign Print Driver which seemed to be the solution.  However, this application is not compatible with a citrix environment.  I am looking for any customers who are familiar with LaserPro and use DocuSign.  I am interested in the process others use in getting documents from the system into DocuSign.  If anyone is using a simliar system that would use the same process I would be interested in hearing about that as well. Thanks!;999;1;shaylanking;0;question;Citrix. DocuSign. LaserPro.  print driver;;;;;
01/11/2013 11:07;;14.1;Re: LaserPro and DocuSign;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/LaserPro-and-DocuSign/td-p/25645;"Hello shaylanking,
 

You are right. The print driver is not supported on Citrix systems. Please see the Print Driver Quick Start Guide: HERE

However,  a fellow community member might have a workaround.......
 

 
 

An advanced API integration may also be the solution, if you are your company has access to a software engineer. If so, please visit our Dev Center as well. You can sign up for a FREE Developer  Account and view Training and Documentation for our SOAP and REST API in our DEV Center

 
API question(s) can also be addressed on our Dev Zone on StackOverflow.com. Stack Overflow has a robust system with experienced professionals who can answer technical questions quickly and efficiently, and this change is intended to get your questions answered faster by a wider audience. Please post any  API and Integration questions on StackOverflow.com using tag #DocuSignAPI. 
 
 

Lastly, if there are no community members familiar with Laser Pro, you may want to try  the Harland Financial Customer Center HERE

 

If you found my response helpful, please click the   underneath my profile. 
 
 
 
 
Thank you for visiting the community, 
MarcAdmin
 

 
Learn How to Use the Community! 
Register HERE to Join the Conversation!
Also, view our How-To Guides, Videos, and other Resources, on our Support Portal.
DocuSign it!  Full Service Guide";968;N/A;DocuMarc;1;answer;N/A;;;;;
22/05/2014 12:04;false;15;Trigger salesforce workflow from field updated through connector;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Trigger-salesforce-workflow-from-field-updated-through-connector/td-p/30734;"One of our documents pushes data to update a field in salesforce when the document envelope is submitted. One of the fields that is updated is the criteria in a workflow. For example, In the docusign document, we have a custom tag connected to an ""Option"" field in SF and when signing the document, the signer can select A, B, or C. When they select C and then sign and submit the document, their Salesforce record is updated to ""C"" through the connector. We have a workflow in salesforce that is triggered when field ""option"" is set to ""C"".  The workflow doesn't get triggered even when the data is updated, I'm assuming because the data is updated through the API. Is this correct? Is there any workaround or way to make a field updated by the connector trigger a workflow?";640;4;JaredPH;0;question;;;;;;
23/05/2014 12:13;;15.1;Re: Trigger salesforce workflow from field updated through connector;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Trigger-salesforce-workflow-from-field-updated-through-connector/td-p/30734;"Welcome to the community @JaredPH 
 
 
I am impressed by your workflow 
However, it sounds like Docusign is working as expected and you are having an issue with the Salesforce API.
I recommend visiting the Salesforce Community. 
 
Thanks, 
Marc";631;N/A;DocuMarc;0;answer;N/A;;;;;
12/12/2014 08:23;;15.2;Trigger not worked when DocuSign Recipient Status Updated in Salesforce;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Trigger-salesforce-workflow-from-field-updated-through-connector/td-p/30734;"We have created trigger on ""DocuSign Recipient Status""  object in salesforce when the Recipient Status filed updated by DocuSign to ""AutoResponded"" it will created task and assign to the user. When we send docusign document to the recipent but that email address is not exist or wrong the docusign not able to send email to the recipient and it email back us that email delivery is failed for this recipeint. In this situation DocuSign updating Salesforce Recipient Status field of  DocuSign Recipient Status object to AutoResponded value indicate that for this recipient email delivery is failed. To track this email failure we have implemented trigger to generate task when status updated to ""AutoResponded "" but somehow trigger code not working automatically means we tried to update some record status to AutoResponded and trigger generating task correctly but in production it's staus updated by docusign but trigger is not firing or not generating task. If it genarting task if we update record manually then it must work with automated record update docusign. Is there any seting in docusign that restrict to not firing trigger when this status updated to AutoResponded ??? Please help us...Thanks for the help in advance.Ketan Solanki.";398;N/A;KetanPSolanki;0;answer;N/A;;;;;
17/12/2014 13:36;;15.3;Trigger not worked when DocuSign Recipient Status Updated in Salesforce;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Trigger-salesforce-workflow-from-field-updated-through-connector/td-p/30734;"Welcome to the community @KetanPSolanki 
 
I have merged your thread with a previously answered thread. Please view the comment above. 
 
 
@JaredPH 
 
Were you able to find a solution on the Salesforce Community?";359;N/A;DocuMarc;0;answer;N/A;;;;;
17/12/2014 13:43;;15.4;Please also view the related thread    Salesforce Workflo...;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Trigger-salesforce-workflow-from-field-updated-through-connector/td-p/30734;"Please also view the related thread
 

Salesforce Workflow after Declined to Sign event";358;N/A;DocuMarc;0;answer;N/A;;;;;
20/08/2014 09:13;false;16;API CRM integration;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/API-CRM-integration/td-p/34052;I will need the API to integrate with my CRM. How do we get this? Is it possible with DocuSign Professional?;175;1;klukins;0;question;;;;;;
20/08/2014 11:03;;16.1;Re: API CRM integration;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/API-CRM-integration/td-p/34052;"Welcome to community @klukins 
 
I am glad you are interested in integrating with Docusign  
To integrate you will have to be Certified. Please view our Certification Checklist.
 
I would start by visiting our Dev Center, where YOU can sign up for a FREE Developer  Account and view Training and Documentation for our SOAP and REST API.
 
 

 

 
We also have a very active Dev Community on StackOverflow.com
 
All API question(s) are best addressed on our Dev Zone on StackOverflow.com. Stack Overflow has a robust system with experienced professionals who can answer technical questions quickly and efficiently, and this change is intended to get your questions answered faster by a wider audience.
 


Use tag #DocuSignAPI
 

 
Please post any  API and Integration questions on StackOverflow.com using tag #DocuSignAPI  so you can receive updates whenever your question is answered.
 
View our most popular API Article: 5 Tips To Remember When Integrating eSignatures
 
 

 

 
 
 
 
If you found my response helpful, please click the   below.
Thank you for visiting the community, 
DocuMarc
 

 
Learn How to Use the Community! 
Register HERE to Join the Conversation!
Also, view our How-To Guides, Videos, and other Resources, on our Support Portal.
DocuSign it!  Full Service Guide";172;N/A;DocuMarc;1;answer;N/A;;;;;
21/08/2014 06:05;false;17;DocuSign Connect X509 Certificate Signing Issues;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/DocuSign-Connect-X509-Certificate-Signing-Issues/td-p/34126;"I am setting up an integration for use with the Connect service. I have created an HTTP/S listener for the POSTs coming from DocuSign, and I am receiving them. I have also enabled the ""Sign Message with X509 Certificate"" option. I also downloaded the signedby.docusign.com certificate.  My expectation was that the certificate would be part of the request. I am using asp.net Web API to handle the request, and I expected to be able to extract the certificate from the request with Web API framework, however the certificate is never present in the request. I even went so far as to switch it to using SOAP and embedding the X509 in a SOAP header (Web API still catches the request since it's still a POST, albeit with much more verbose content), but still there is nothing in the message. No SOAP header, no certificate - those two options don't appear to do anything at all. I've poured over the forums here and at Stackoverflow. I've seen lots of other folks that report this issue, but not a single solution has been offered.  Help!";476;1;DasNerdherder;0;question;certificate. connect. devzone. X509;;;;;
22/08/2014 09:25;;17.1;Re: DocuSign Connect X509 Certificate Signing Issues;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/DocuSign-Connect-X509-Certificate-Signing-Issues/td-p/34126;"Welcome to the community @DasNerdherder 
 
I ran this by our API Guru @DocuAndrew  and he advised that this is not possible, as it sends it along the POST request for the applicaiton to verify it, on a server level. It is not parsed in like the SOAP response. 
 
If you are seeing this surface on stackoverflow.com. Please share. 
 
Thanks for your help, I hope this helps. 
Marc";418;N/A;DocuMarc;0;answer;N/A;;;;;
21/08/2014 12:56;false;18;Can i parse the pdf document for find a signature with the api?;http://community.docusign.com/t5/Misc-Dev-Archive-READ-ONLY/Can-i-parse-the-pdf-document-for-find-a-signature-with-the-api/td-p/34154;;305;1;CesarRedondoArr;0;question;;;;;;
