date_time;resolve;uid;type;views;answers;upvotes;author;title;text;url
15/04/15 13:35;solution;1156.1;answer;;;0;Spencer Hunter (spencer);;"Hi tcaldwell! I am assuming you are using the Off-Site Gateway for payins from the customer and the Send Money API for payouts(from store to customer), is this correct?
tcaldwell:
When I send money from the customer to the store, the transaction goes through fine, but it does not show up in either of the statements OR in the PA view.
To clarify, payments are only showing as being recorded in transactions from the store to the customer? Can you provide the email addresses for these accounts? In addition, show the code you are using to generate the gateway checkoutId? Also, do you receive any errors after completing the gateway checkout?......When you mention that it goes through but doesn't show up in your PA, I am thinking that you could possibly have a parameter called test set to true.";https://discuss.dwolla.com/t/seeing-transfers-between-my-test-accounts/1156/1
15/04/15 19:13;;1156.2;answer;;;1;Ted Caldwell (tcaldwell);;"Hi;
I checked, and indeed I did have the test param set to true (I had always been puzzled about the meaning of that flag, as distinct from the sandbox option, but I guess I never bothered to look it up  ). And yes, I am using OSG and Send Money API as you state.
After fixing that setting, I am able to see the changes as expected in the customer/store accounts, so the only remaining issue is that my API transactions don't show up in the Payment Activity log - but that is relatively minor.
In case you want to look into this further, the accounts are tcaldwellgorges.us (store) and dtedcaldwellgmail.com (customer). 
Thanks for your help!";https://discuss.dwolla.com/t/seeing-transfers-between-my-test-accounts/1156/2
16/04/15 01:56;;1156.3;answer;;;0;Spencer Hunter (spencer);;Glad you were able to get it working! The test param was relevant and useful prior to when our sandbox environment existed. It served as a way to test in production without any real money being moved. (Today is irrelevant and rarely used)We were experiencing brief issues in UAT recently with regards to transactions not being recorded in the payment activity page, however these issues have since been resolved. Please let us know if you continue to experience issues and we will look into this further!;https://discuss.dwolla.com/t/seeing-transfers-between-my-test-accounts/1156/3
18/03/15 12:54;false;1071;question;376;5;0;Raja Rizwan (rajarizwan2007);Error: Self signed certificate in certificate chain;"Hi everyone!
I am getting ""SSL certificate problem: self signed certificate in certificate chain"" error from Dwolla.  SSL certificate is installed on my server but that is not EV SSL. I am a PHP developer and I am using Dwolla (API / Off-Site Gateway) option and code is deployed on windows server.
 I need help regarding this issue. Does Dwolla work on EV SSL only or it should work on simple SSL?
Site URL: https://upletters.eagletm.com/";https://discuss.dwolla.com/t/error-self-signed-certificate-in-certificate-chain/1071
18/03/15 18:30;;1071.1;answer;;;1;Ben Schmitt (bschmitt);;"Hi Raja, 
The Dwolla platform uses certificates signed by a valid Certificate Authority (CA).  The self-signed problem you mention appears to indicate that the pedigree of one of your certificates isn't via a valid CA.  Can you check your certificate store(s) and application configuration to ensure self-signed certificates aren't getting in the way?";https://discuss.dwolla.com/t/error-self-signed-certificate-in-certificate-chain/1071/1
18/03/15 19:07;;1071.2;answer;;;0;Gordon Zheng (gordon);;"To add on to what bschmitt said, are you sure you've configured PHP correctly with a CA cert bundle?
Check out this short article: http://snippets.webaware.com.au/howto/stop-turning-off-curlopt_ssl_verifypeer-and-fix-your-php-config/";https://discuss.dwolla.com/t/error-self-signed-certificate-in-certificate-chain/1071/2
19/03/15 11:26;;1071.3;answer;;;0;Raja Rizwan (rajarizwan2007);;"Hi Ben,
Thanks for your reply, I have placed the location of the screenshot at the end of this msg, please have a look at this if that could help to understand the verification of CA. Actually I don't have any expirience of SSL installation. http://vostechnologies.vteamslabs.com//ssl_2.png";https://discuss.dwolla.com/t/error-self-signed-certificate-in-certificate-chain/1071/3
19/03/15 11:28;;1071.4;answer;;;0;Raja Rizwan (rajarizwan2007);;"Hi Gordon,
Thanks for your reply, I'm reading the article which you sent me, I'll will try this.";https://discuss.dwolla.com/t/error-self-signed-certificate-in-certificate-chain/1071/4
23/03/15 02:40;;1071.5;answer;;;0;JJH (JJHayesIII);;One of the issue I encountered was that the Dwolla 1.x library included the CA cert bundle, and 2.x does not.  It took a while before I realized what the issue was and then pointed apache to a valid bundle and things were ok again.  I opened an issue in the dwolla-php repo to include it, so things work out of the box as they did before, but....;https://discuss.dwolla.com/t/error-self-signed-certificate-in-certificate-chain/1071/5
24/04/15 21:53;true;1199;question;307;2;0;James Perlman (jperl);Direct API login/authentication from a mobile app?;"Hello, Dwolla community!
We have a mobile app that utilizes Dwolla.
We are having problems with the Dwolla login form.  It is leading to a poor user experience.  The problem is that it uses a web view to load the page https://www.dwolla.com/oauth/v2/authenticate to do the actual logging in, and it is slower than a native form.  Also, users can get lost in the webpage by clicking ""forgot password,"" but I digress.
We would like to make a form in native code that is built into our app.
I have been searching for hours to find public documentation on direct API calls for authentication.
If none exists, the next question I have is, would it be kosher to pick apart the html and javascript, then create our own login form?
Does anyone have a better solution?
All help/advice is greatly appreciated.  Thanks!";https://discuss.dwolla.com/t/direct-api-login-authentication-from-a-mobile-app/1199
24/04/15 22:37;solution;1199.1;answer;;;0;Gordon Zheng (gordon);;"Hey jperl,
There's currently no way for your application to submit a user's login credentials directly to us in order to proceed with OAuth.  The OAuth experience must be hosted by Dwolla.  
Scraping the OAuth login form is not recommended, both for security and stability reasons.  
If the UX is suffering from the page load time of the OAuth flow on mobile devices then that is certainly an issue -- thanks for pointing it out.  What devices, OS versions, and browsers are you testing with?  CC'ing our front-end gurus troyatdwolla travi who might have some ideas here.";https://discuss.dwolla.com/t/direct-api-login-authentication-from-a-mobile-app/1199/1
24/04/15 23:43;;1199.2;answer;;;1;James Perlman (jperl);;"Thank you gordon, for the quick response.  It is an iOS app (iOS 7.* and 8.*) and we are using your dwolla-ios library to log in and retrieve user details.  The browser is built in to a UIWebView (a downsized version of Safari, as far as I know), which is part of the app's user interface.  The only problem we have with the Dwolla interface is that there appears to be no way to return and authenticate the client when a user hits ""Forgot Password"" - they have to close the UIWebView and start over.
We will refrain from scraping the login form.  Thank you for your input!";https://discuss.dwolla.com/t/direct-api-login-authentication-from-a-mobile-app/1199/2
09/11/14 18:00;false;699;question;567;10;0;Muhammad Irfan (08irfan);Dwolla iOS/iPhone SDK;Hi allI am new to dwolla. I need to integrate dwolla in my iOS app. There is an SDK available on Git but I think it is very old, latest commit on it is around 2 years old. Can any one guide me how to integrate dwolla in iOS app.;https://discuss.dwolla.com/t/dwolla-ios-iphone-sdk/699
09/11/14 18:24;;699.1;answer;;;1;Gordon Zheng (gordon);;"Hey 08irfan,
You're right, unfortunately, the iOS library has not seen much love recently.  It's one of our less used libraries.  
What version of iOS are you targeting?  I'll check to see how well it's running on the latest version...";https://discuss.dwolla.com/t/dwolla-ios-iphone-sdk/699/1
09/11/14 19:07;;699.2;answer;;;1;Muhammad Irfan (08irfan);;gordon I am targeting iOS 7 and above;https://discuss.dwolla.com/t/dwolla-ios-iphone-sdk/699/2
11/11/14 11:25;;699.3;answer;;;0;Muhammad Irfan (08irfan);;gordon waiting for your reply. Kindly update me ASAP.;https://discuss.dwolla.com/t/dwolla-ios-iphone-sdk/699/3
